date,text
2020-11-04,"  . De veiligheidsregio’s Rotterdam-Rijnmond, Zuid-Holland-Zuid en Twente voeren ingelast overleg over een regionale lockdown. Zorgelijk is ook de situatie in Midden- en West-Brabant. Een ziekenhuis in Heerlen is overbelast. Eén op de vijf coronadoden in Nederland kan ‘<a href=""https://www.ad.nl/binnenland/onderzoekers-leggen-verband-tussen-coronasterfte-en-luchtkwaliteit-schone-lucht-belangrijk~a9e4d482/"" rel=""noreferrer noopener nofollow"" target=""_blank"">gelinkt worden</a>‘ aan slechte luchtkwaliteit. Volgens het RIVM is de huidige tweede golf net zo hoog als de eerste, maar duurt deze langer. Het RIVM <a href=""https://lci.rivm.nl/covid-19/PBMbuitenziekenhuis"" rel=""noreferrer noopener nofollow"" target=""_blank"">adviseert</a> nu ook medische mondmaskers voor zorgpersoneel buiten het ziekenhuis. Het aantal nieuwe besmettingen ligt vandaag 20 tot 25% minder dan een paar dagen terug. Ook liggen er zo’n 80 personen minder in het ziekenhuis, maar zijn het er nog steeds zo’n 2600. "
2020-11-05,"  . Het coronanieuws wordt voor het eerst sinds maart in de media naar de achtergrond gedrongen. De uitslag van de Amerikaanse verkiezingen domineert nu de headlines. Een ziekenhuis in Nieuwegein heeft <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5194894/luscii-app-st-antonius-nieuwegein-corona-patient-ziekenhuis"" rel=""noreferrer noopener nofollow"" target=""_blank"">een methode ontwikkeld</a> om COVID-patiënten eerder naar huis te kunnen sturen. Het aantal nieuwe positieve geteste personen blijft dalen. Van de risicoregio’s heeft Rotterdam-Rijnmond wel een stijging. Een eventuele avondklok kan op weinig steun rekenen en krijgt <a href=""https://www.parool.nl/nederland/veiligheidsberaad-avondklok-is-heftig-en-zal-niet-streng-worden-gehandhaafd~b0d06759/"" rel=""noreferrer noopener nofollow"" target=""_blank"">nauwelijks handhaving</a>. Alle prostitutieramen moeten twee weken dicht. De veiligheidsregio <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5195175/hoger-risiconiveau-zeeland-noord-oost-gelderland"" rel=""noreferrer noopener nofollow"" target=""_blank"">Noord- en Oost-Gelderland</a> gaat naar het niveau ‘zeer ernstig’. Zeeland gaat naar ‘ernstig’."
2020-11-06,"  . Het Landelijk Coördinatiecentrum Patiëntenspreiding (LCPS) heeft tijdens deze tweede besmettingsgolf al meer dan duizend patiënten naar een andere regio overgebracht. Verspreid over het land worden zo’n twintig grotere (XL) en minder grote (L) <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5195339/waar-kan-je-coronatest-doen-ank-bijleveld-defensie-militairen"" rel=""noreferrer noopener nofollow"" target=""_blank"">teststraten</a> opgebouwd. GGD-medewerkers krijgen daarbij hulp van zo’n duizend militairen. De GGD zet landelijk tien mobiele coronatestbussen in. Een 45-jarige man uit Den Haag is aangehouden omdat hij twee tramcontroleurs <a href=""https://www.politie.nl/nieuws/2020/november/7/06-hagenaar-aangehouden-voor-mishandeling-tramcontroleur.html"" rel=""noreferrer noopener"" target=""_blank"">heeft mishandeld</a>. Het reproductiegetal is gestegen naar 1,06."
2020-11-07,"  . Steeds meer mensen worden voor de <a href=""https://nos.nl/artikel/2355531-steeds-meer-mensen-worden-voor-de-tweede-keer-ziek-door-corona.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">tweede keer ziek</a> door corona. Een sneltestlocatie in Beek en Donk <a href=""https://www.omroepbrabant.nl/nieuws/3287168/coronasneltestlocatie-beek-en-donk-verwoest-met-zwaar-vuurwerk"" rel=""noreferrer noopener nofollow"" target=""_blank"">is verwoest</a> met zwaar vuurwerk. Een vleesproducent in Almelo <a href=""https://www.rtvoost.nl/nieuws/1343050/Vleesproducent-Zwanenberg-in-Almelo-tijdelijk-dicht-na-tientallen-positieve-coronatests"" rel=""noreferrer noopener"" target=""_blank"">sluit na een corona-uitbraak</a>. De nieuwste cijfers tonen een verdere daling van het aantal positieve testen. Ook de IC-opnames stabiliseren. In Amersfoort wordt <a href=""https://www.rtvutrecht.nl/nieuws/2108151/300-man-bij-demonstratie-tegen-coronamaatregelen-in-amersfoort.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">gedemonstreerd</a> tegen het coronabeleid. "
2020-11-08," . Op diverse locaties in het land zijn door de politie <a href=""https://www.telegraaf.nl/nieuws/1065272086/weer-tientallen-boetes-voor-coronafeestjes-en-bijeenkomsten"" rel=""noreferrer noopener"" target=""_blank"">illegale feestjes beëindigd</a>. Het afgelopen etmaal zijn er 5.664 personen besmet geraakt. Daarmee dalen de cijfers verder. Ook het Landelijk Coördinatiecentrum Patiënten Spreiding is blij met de daling in de ziekenhuizen. Er is opnieuw drukte in de Brabantse natuurgebieden. Het kabinet komt niet bij elkaar in het Catshuis, omdat vorige week <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5195938/corona-beleid-van-het-kabinet-hoofdrolspelers-rutte-de-jonge"" rel=""noreferrer noopener nofollow"" target=""_blank"">de sfeer tussen de ministers</a> gespannen was. De oversterfte afgelopen week <a href=""https://www.cbs.nl/nl-nl/nieuws/2020/46/sterfte-neemt-niet-verder-toe-in-week-45"" rel=""noreferrer noopener"" target=""_blank"">is volgens het CBS</a> 700. ’s Avonds gaat Arjen Lubach opnieuw in <a href=""https://www.youtube.com/watch?v=cIjnkeOEZMk"" rel=""noreferrer noopener"" target=""_blank"">op het gevaar</a> van de nertsenfokkerijen dat door het kabinet wordt genegeerd. In een ander item legt hij uit dat de routekaart van het kabinet al na een maand niets meer waard is. "
2020-11-09,"  . Amsterdamse huisartsen nemen een deel van de coronazorg van <a href=""https://nos.nl/artikel/2355804-amsterdamse-huisartsen-nemen-deel-coronazorg-ziekenhuizen-over.html"" rel=""noreferrer noopener"" target=""_blank"">ziekenhuizen over</a>. De Nederlandse Spoorwegen zetten vanaf vandaag minder treinen in. Een vuurwerkverbod voor 1 januari <a href=""https://nos.nl/artikel/2355867-kabinet-komt-voor-dit-jaar-met-algeheel-vuurwerkverbod.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">hangt in de lucht</a>. Er zijn 4709 nieuwe bevestigde coronabesmettingen, dus de cijfers blijven dalen. In Groningen is de <a href=""https://www.rtvnoord.nl/nieuws/759742/De-XL-coronateststraat-in-Groningen-is-geopend-zo-ziet-ie-eruit"" rel=""noreferrer noopener nofollow"" target=""_blank"">eerste XL-coronateststraat</a> geopend. Er komt naar buiten dat er al weken ruzie is binnen het kabinet over de aanpak <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5195938/corona-beleid-van-het-kabinet-hoofdrolspelers-rutte-de-jonge"" rel=""noreferrer noopener nofollow"" target=""_blank"">van het coronavirus</a>. ’s Avonds vergadert het Veiligheidsberaad met de 25 burgemeesters. Uitkomst: “We zijn er nog niet. We moeten meer thuiswerken en ervoor zorgen dat we de maatregelen naleven.” Bij  Pfizer wordt duidelijk dat het coronavaccin <a href=""https://www.volkskrant.nl/nieuws-achtergrond/zo-raakte-nederland-achterop-bij-het-vaccineren~bdabe6a1/"" rel=""noreferrer noopener"" target=""_blank"">90% effectief is</a>."
2020-11-10," . Het RIVM heeft de Infectieradar opengezet voor nieuwe deelnemers. Door de commerciële teststraten en testen door zorgaanbieders en bedrijven worden wekelijk 170.000 testen gedaan. Deze resultaten zijn niet in beeld bij het RIVM, waardoor de <a href=""https://eenvandaag.avrotros.nl/item/ruim-een-derde-van-alle-coronatests-niet-door-ggd-maar-particulier-we-verliezen-het-zicht-op-het/"" rel=""noreferrer noopener nofollow"" target=""_blank"">maatregelen</a> niet goed in beeld zijn. Minister De Jonge verwacht dat bioscopen, musea en bibliotheken volgende week weer open kunnen. <a href=""https://www.sanquin.nl/over-sanquin/nieuws/2020/11/plasmaproduct-tegen-corona-beschikbaar"" rel=""noreferrer noopener"" target=""_blank"">Bloedbank Sanquin</a> heeft de afgelopen maanden 4000 doses met antistoffen tegen het coronavirus geproduceerd. "
2020-11-11,"  . Bij vleesverwerker Verhey Vlees uit Nuth is de helft van het personeel <a href=""https://www.1limburg.nl/bijna-helft-van-personeel-verhey-vlees-blijkt-besmet"" rel=""noreferrer noopener nofollow"" target=""_blank"">besmet met het virus</a>. De NS vraagt reizigers om een treinrit <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5196230/ns-treinreis-registreren-reizigers-drukte-coronavirus"" rel=""noreferrer noopener nofollow"" target=""_blank"">vooraf te registreren</a>. Het kabinet kan een mondkapjesplicht invoeren, nu het College voor de Rechten van de Mens zegt dat dit voldoende is onderbouwd. Meerdere GGD’s doen sinds deze week weer het volledige bron- en contactonderzoek. Pas als een substantieel deel van de Nederlandse bevolking straks is ingeënt, kan er flexibeler worden omgegaan met de coronaregels. Er wordt bekeken of de horeca <a href=""https://nos.nl/artikel/2356158-kabinet-bespreekt-met-horeca-mogelijkheden-heropening.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">weer open kan</a>. Koning Willem-Alexander brengt een bezoek aan het Erasmus MC in Rotterdam. Het Outbreak Management Team Zoönosen adviseert dat nertsenbedrijven voor 1 januari 2021 moeten sluiten. Voor het niet dragen van een mondkapje in de publieke binnenruimte wordt per 1 december <a href=""https://nos.nl/artikel/2356218-geen-strafblad-voor-niet-dragen-mondkapje-vanaf-1-december-wel-boete.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">een boete van € 95,-</a> uitgeschreven. ’s Avonds is het Sint Maarten. Het is rustiger <a href=""https://www.telegraaf.nl/video/271589251/nederland-viert-sint-maarten-spruitjes-doen-we-niet-aan"" rel=""noreferrer noopener nofollow"" target=""_blank"">dan in andere jaren</a>."
2020-11-12,"  . De corona-uitbraak zorgt <a href=""https://nos.nl/artikel/2356245-zorgverzekeraars-cz-en-vgz-verhogen-hun-premies-voor-2021.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">niet voor hogere zorgpremies</a>, omdat juist andere behandelingen niet zijn doorgegaan. Het Sinterklaasfeest wordt dit jaar <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5196355/sinterklaas-lootjestrekken-corona-tips-kerst-pakjesavon-veilig"" rel=""noreferrer noopener nofollow"" target=""_blank"">minder gevierd</a> vanwege corona. De GGD heeft de wachttijd van afspraak tot uitslag van een coronatest teruggebracht tot onder de 48 uur. De GGD gebruikt software die niet geschikt is <a href=""https://www.rtlnieuws.nl/tech/artikel/5196520/software-ggd-niet-geschikt-voor-gebruik-tijdens-pandemie"" rel=""noreferrer noopener"" target=""_blank"">voor een pandemie</a>. KLM heeft <a href=""https://nos.nl/artikel/2356302-overheid-was-te-snel-met-het-toezeggen-van-steun-aan-klm.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">te snel steun gekregen</a> van de overheid. Heel Nederland vaccineren gaat <a href=""https://nos.nl/artikel/2356330-rivm-heel-nederland-vaccineren-gaat-zeker-een-jaar-duren.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">zeker een jaar duren</a>. "
2020-11-13," . Het aantal positief geteste personen is weer aan het oplopen. Toch is Premier Rutte optimistisch. Hij had dit niveau pas begin december verwacht. De bioscopen, theaters, pretparken, musea en dierentuinen mogen volgende week donderdag weer open. Bij het beëindigen van een illegaal feest  raakt in  Eindhoven een agent <a href=""https://www.omroepbrabant.nl/nieuws/3291232/agent-geschopt-bij-beeindiging-coronafeestje-in-eindhoven-er-werden-flinke-klappen-uitgedeeld"" rel=""noreferrer noopener"" target=""_blank"">gewond</a>. Het reproductiegetal is 1,04."
2020-11-14,"  . Sinterklaas komt vandaag aan op een onbekende locatie. De intocht is digitaal. Het RIVM zegt dat de maatregelen van begin november bij nader inzien <a href=""https://nos.nl/artikel/2356508-rivm-ook-weinig-vaccins-kunnen-al-veel-verschil-maken.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">niet nodig waren</a>. Het is weekend en dus zijn er weer diverse illegale feesten beëindigd. Actiegroep Viruswaarheid eist in een kort geding een eind aan de coronatesten. In Amsterdam wordt <a href=""https://www.at5.nl/artikelen/205591/grote-groep-activisten-op-museumplein-wegens-demonstratie-tegen-coronamaatregelen"" rel=""noreferrer noopener nofollow"" target=""_blank"">geprotesteerd</a> en <a href=""https://www.at5.nl/artikelen/205591/halsema-maakt-einde-aan-demonstratie-tegen-coronamaatregelen-op-museumplein"" rel=""noreferrer noopener"" target=""_blank"">grijpt de burgemeester in</a>. Op Schiphol is een man aangehouden die besmet was met het coronavirus en op doorreis was. Hij wordt verdacht van <a href=""https://www.facebook.com/331532406864276/posts/6135135816503877/?d=n"" rel=""noreferrer noopener"" target=""_blank"">poging tot zware mishandeling</a>."
2020-11-15,"  . Een aantal ministers komt weer samen op het Catshuis. Vorige keer was er <a href=""https://nos.nl/artikel/2356601-waarom-het-nu-wel-knettert-in-ruttes-coronacrisismachine.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">ruzie</a>. Opnieuw zijn illegale feesten beëindigd en het gaat daarbij <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5197076/feestje-nieuw-vennep-beeindigd-tent-40-jarigen"" rel=""noreferrer noopener nofollow"" target=""_blank"">niet alleen om jongeren</a>. Het eerste kabinetslid <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5197137/staatssecretaris-visser-defensie-kabinet-corona-isolatie"" rel=""noreferrer noopener"" target=""_blank"">is besmet</a>. De oversterfte was <a href=""https://www.cbs.nl/nl-nl/nieuws/2020/47/sterfte-in-week-46-nog-steeds-hoger-dan-verwacht"" rel=""noreferrer noopener"" target=""_blank"">afgelopen week 650</a>."
2020-11-16,"  Er is onrust op middelbare scholen <a href=""https://www.trouw.nl/onderwijs/mondkapje-leidt-tot-hardere-sfeer-en-toon-op-school-moet-je-oma-ziek-worden~b24674d7/"" rel=""noreferrer noopener nofollow"" target=""_blank"">om mondkapjes</a>. Defensie blijkt informatie te verzamelen <a href=""https://www.nrc.nl/nieuws/2020/11/15/hoe-het-leger-zijn-eigen-bevolking-in-de-gaten-houdt-a4020169"" rel=""noreferrer noopener nofollow"" target=""_blank"">over de eigen bevolking</a>. Ernst Kuipers van het Landelijk Netwerk Acute Zorg is positief over de ontwikkeling in de ziekenhuizen. Hij vindt het niet verstandig om de huidige gedeeltelijke lockdown te versoepelen. Een afdeling van een ziekenhuis in Winterswijk <a href=""https://nos.nl/artikel/2356825-ziekenhuisafdeling-winterswijk-in-quarantaine-na-corona-uitbraak.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">gaat in quarantaine</a>. In Rotterdam is bezorgdheid over de afbouw van de landelijke maatregelen."
2020-11-17,"  Minder mensen willen zich <a href=""https://nos.nl/artikel/2356947-is-dat-wantrouwen-tegen-het-coronavaccin-nodig.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">laten vaccineren</a>. In de avond is er een persconferentie. De maatregelen van de afgelopen weken werken zegt premier Rutte. De op 1 november ingevoerde maatregelen worden vanaf woensdagnacht teruggedraaid. De maatregelen vallen terug op de situatie zoals op 14 oktober is ingegaan. Op 1 december wordt het mondkapjesadvies in publieke binnenruimten verandert in een mondkapjesplicht. Minister De Jonge verwacht dat de inentingen in de eerste maanden van 2021 kunnen starten. Vanaf 1 december kunnen mensen die een melding via de coronamelder krijgen, zich laten testen. Minister De Jonge denkt dat de maatregelen van nu die het meeste pijn doen, tot in de tweede helft van januari duren."
2020-11-18,"  Diverse leveranciers van desinfectiemiddelen blijken <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5197491/desinfectiemiddelen-handgel-coronavirus-ontsmetten"" rel=""noreferrer noopener"" target=""_blank"">niet goed te zijn</a> en zijn van de markt gehaald. Een nieuwe versie van de Coronamelder zal minder valse meldingen geven. Er is weer een ICT-storing, waardoor het aantal van ruim 4600 besmettingen te laag uitvalt. Het bedrijf Q-COMED BV, dat coronatesten aanbiedt onder de naam Coronatestservice, is op de vingers getikt door de Inspectie Gezondheidszorg en Jeugd (IGJ). De GGD heeft de wachttijd van afspraak tot uitslag van een coronatest teruggebracht tot onder de 36 uur. Er bestaat de mogelijkheid dat gevaccineerden <a href=""https://www.parool.nl/nederland/minister-de-jonge-geen-indirecte-vaccinatieplicht~b4e30fe9/"" rel=""noreferrer noopener nofollow"" target=""_blank"">meer vrijheden</a> krijgen dan mensen die nog niet zijn ingeënt. De maatregelen uit de eerste twee niveaus van de ‘routekaart’ zijn te zwak zegt premier Rutte in de Tweede Kamer."
2020-11-19,":  De coronaregels zijn sinds 00.00 uur versoepeld. UMC Utrecht meldt een  baanbrekende nieuwe behandeling voor <a href=""https://www.rtvutrecht.nl/nieuws/2112549/umc-utrecht-baanbrekende-nieuwe-behandeling-voor-ernstig-zieke-coronapati-nten.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">ernstig zieke coronapatiënten</a>. Er zijn meer meldingen van positief geteste personen, vanwege de storing van gisteren bij het RIVM. Het mondkapje wordt verplicht bij kapper, tijdens de rijles en bij de nagelstylist. De Elfstedentocht gaat <a href=""https://www.gelderlander.nl/schaatsen/hoe-hard-het-ook-gaat-vriezen-er-komt-geen-elfstedentocht~ad954fe1/"" rel=""noreferrer noopener nofollow"" target=""_blank"">deze winter niet door</a>. In Brussel is een top over de coronapandemie. De lidstaten willen de maatregelen op elkaar afstemmen."
2020-11-20,"  De WHO raadt gebruik van remdesivir bij coronapatiënten af. De Europese Unie keurt mogelijk in de <a href=""https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5198166/europese-unie-goedkeuring-vaccins-coronavirus-december"" rel=""noreferrer noopener nofollow"" target=""_blank"">tweede helft van december</a> al twee coronavaccins goed. Migranten met een niet-westerse achtergrond in Amsterdam <a href=""https://www.at5.nl/artikelen/205709/onderzoek-naar-verband-corona-en-etniciteit-kwart-ghanese-amsterdammers-heeft-antistoffen"" rel=""noreferrer noopener"" target=""_blank"">zijn niet vaker besmet</a>. De daling van het aantal besmettingen lijkt tot stand gebracht. Het kabinet wil dat 60-plussers, kwetsbare groepen en zorgmedewerkers <a href=""https://nos.nl/artikel/2357378-kabinet-vaccinatie-gratis-en-vrijwillig-60-plussers-en-kwetsbaren-eerst-aan-de-beurt.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">als eersten het coronavaccin krijgen</a>. Vaccinatie is gratis en vrijwillig. In totaal zijn 122 bedrijven gesloten geweest, <a href=""https://www.rtlnieuws.nl/economie/business/artikel/5198255/veiligheidsregio-bedrijven-sluiting-straf-overtreden-corona"" rel=""noreferrer noopener nofollow"" target=""_blank"">als straf voor het niet nakomen</a> van de coronaregels. Het reproductiegetal is vandaag 1. "
2020-11-21,"  Massaal en herhaaldelijk testen leidt er niet toe dat de samenleving eerder weer open kan, <a href=""https://www.rtvutrecht.nl/nieuws/2112659/umc-utrecht-massaal-testen-geen-oplossing-voor-heropenen-samenleving.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">zegt UMC Utrecht</a>. Bij het 70e nertsenbedrijf is het <a href=""https://www.rijksoverheid.nl/actueel/nieuws/2020/11/21/covid-19-bij-nertsenbedrijf-in-putten"" rel=""noreferrer noopener nofollow"" target=""_blank"">coronavirus vastgesteld</a>. De eerste tekenen van de <a href=""https://www.rtlnieuws.nl/editienl/artikel/5197981/coronacrisis-zwangerschap-babyboom-coronababy"" rel=""noreferrer noopener nofollow"" target=""_blank"">corona babyboom</a> zijn zichtbaar. Een lid van het RED-team constateert dat de daling van de afgelopen weken werd veroorzaakt door de <a href=""https://twitter.com/mzelst/status/1330192103301853190"" rel=""noreferrer noopener nofollow"" target=""_blank"">herfstvakantie</a> van de scholen. Premier Rutte vindt het zorgelijk dat het aantal besmettingen de laatste dagen weer oploopt. In Den Helder is een <a href=""https://www.nhnieuws.nl/nieuws/276549/26-bekeuringen-na-feest-in-garagebox-den-helder"" rel=""noreferrer noopener nofollow"" target=""_blank"">illegaal feest beëindigd</a>. "
2020-11-22,"  In Tilburg is een <a href=""https://www.omroepbrabant.nl/nieuws/3295747/illegaal-feestje-met-25-mensen-in-tilburgse-kroeg-stilgelegd-zeker-niet-eerste-overtreding"" rel=""noreferrer noopener nofollow"" target=""_blank"">kroegeigenaar beboet</a>. Opnieuw wordt gewezen naar scholen als <a href=""https://nos.nl/nieuwsuur/artikel/2357699-meer-coronamaatregelen-op-scholen-om-r-onder-de-1-te-houden.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">verspreider van het virus</a>. De oversterfte afgelopen week is 350."
2020-11-23,"  Volgens het Nederlandse leger heeft de communicatie van de Overheid ruimte <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5198673/overheidscommunicatie-defensie-onduidelijk-beleid-complottheorie"" rel=""noreferrer noopener nofollow"" target=""_blank"">geboden voor complottheorieën</a>. Daarbij wordt vooral gewezen naar de communicatie van het RIVM en minister De Jonge. 1 op de 3 Nederlanders wil strengere handhaving van de coronamaatregelen. Bedrijven zoeken steeds vaker de grens op <a href=""https://www.ad.nl/werk/toch-even-naar-kantoor-waarom-luisteren-we-minder-naar-de-oproep-van-rutte-om-thuis-te-werken~a198eec7/"" rel=""noreferrer noopener nofollow"" target=""_blank"">van wat er mogelijk is</a>."
2020-11-24,"  Het aantal coronagevallen onder middelbare scholieren neemt toe. Er wordt onderzocht of de <a href=""https://nos.nl/artikel/2357887-omt-wil-kijken-of-kerstvakantie-scholen-verlengd-kan-worden.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">kerstvakantie voor scholen</a> kan worden verlengd. De herhaalde oproep om toch vooral vaker thuis te werken, lijkt weinig effect te hebben. Minister De Jonge zegt dat het mogelijk is dat de maatregelen tijdens de kerstdagen worden aangescherpt. De kans op versoepeling lijkt ook <a href=""https://www.nu.nl/coronavirus/6092533/de-jonge-ook-na-half-januari-niet-op-niveau-van-versoepelingen.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">na half januari klein</a>. Urk is dé coronabrandhaard van Nederland. Er dreigt een <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5198903/vaccin-covid-corona-virus-besmettingen-melder-verspreiding"" rel=""noreferrer noopener nofollow"" target=""_blank"">schaarste aan testmaterialen</a>. "
2020-11-25," De oppositie in de Tweede Kamer is geïrriteerd dat minister De Jonge het beleid eerst met de pers bespreekt. Er zijn <a href=""https://www.omroepbrabant.nl/nieuws/3296746/ggds-trekken-aan-de-bel-over-misstanden-bij-commerciele-coronatestaanbieders-in-brabant"" rel=""noreferrer noopener nofollow"" target=""_blank"">misstanden</a> bij commerciële coronatestaanbieders. Er <a href=""https://www.rtlnieuws.nl/tech/artikel/5199258/coronatest-corona-test-app-certificaat"" rel=""noreferrer noopener nofollow"" target=""_blank"">is een plan</a> om een app te maken om een coronatest aan te vragen en deze te gebruiken als bewijs voor een negatieve test. Herinfectie blijkt niet mogelijk te zijn. Volgens <a href=""https://www.medischcontact.nl/opinie/blogs-columns/column/covid-19-en-de-onzinexperts.htm"" rel=""noreferrer noopener nofollow"" target=""_blank"">een deskundige</a> kramen deskundigen onzin op dit gebied uit."
2020-11-26," Er is overcapaciteit <a href=""https://nos.nl/artikel/2358194-het-is-rustig-in-de-teststraat-waarom-wordt-die-capaciteit-niet-gebruikt.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">bij de teststraat</a>. Een groot deel van de horecabedrijven staat op omvallen, zegt Koninklijke Horeca Nederland (KHN). Het openbaar vervoer zal volgend jaar 10 procent in de dienstregeling moeten snijden. Jaap van Dissel (RIVM) geeft toe <a href=""https://nos.nl/nieuwsuur/artikel/2358252-van-dissel-is-somber-over-kerst-hoopt-op-einde-aan-maatregelen-in-de-zomer.html"" rel=""noreferrer noopener"" target=""_blank"">inschattingsfouten</a> te hebben gemaakt. Er is weinig hoop op versoepeling met de kerst."
2020-11-27," De politie moet een feestje van de studentenvereniging Vindicat <a href=""https://www.dvhn.nl/groningen/Vindicat-niet-op-matje-voor-coronafeesten-26247191.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">beëindigen</a>. Black Friday; het is erg druk in de winkelstraten. Er wordt opgeroepen weg te blijven uit het centrum van <a href=""https://www.rijnmond.nl/nieuws/201541/Oproep-crisisteam-gemeente-blijf-weg-uit-centrum-Rotterdam"" rel=""noreferrer noopener nofollow"" target=""_blank"">Rotterdam</a>, Eindhoven en <a href=""https://www.at5.nl/artikelen/205877/gemeente-roept-op-niet-naar-winkelgebieden-binnenstad-te-gaan-het-is-te-druk"" rel=""noreferrer noopener nofollow"" target=""_blank"">Amsterdam</a>. In Rotterdam grijpt <a href=""https://nos.nl/artikel/2358352-burgemeester-aboutaleb-sluit-winkels-in-centrum-rotterdam-om-dramatische-drukte.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">burgemeester Aboutaleb</a> in. De overheid is begonnen met een publiekscampagne om mensen te wijzen op de mondkapjesplicht die dinsdag ingaat. België voert <a href=""https://www.bd.nl/buitenland/belgie-voert-grenscontroles-in-winkels-mogen-onder-strenge-voorwaarden-weer-open~a999222b/"" rel=""noreferrer noopener nofollow"" target=""_blank"">grenscontroles</a> in. Het reproductiegetal is gemiddeld 1.24."
2020-11-28," In Den Haag is een illegaal coronafeest beëindigd. In Utrecht <a href=""https://www.rtvutrecht.nl/nieuws/2116235/politie-maakt-einde-aan-utrechts-studentenfeest-met-veertig-gasten.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">eveneens</a>. Het RIVM denkt dat de tweede golf pas <a href=""https://nos.nl/artikel/2358404-rivm-tweede-golf-mogelijk-pas-in-maart-voorbij.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">in maart voorbij is</a>. Winkels in Rotterdam, Dordrecht en Eindhoven moeten <a href=""https://nos.nl/artikel/2358416-rotterdam-en-eindhoven-sluiten-winkels-eerder-steden-druk-met-temperen-kooplust.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">vandaag eerder sluiten</a>. Amsterdam en Den Haag roepen op niet te gaan winkelen. Urk blijft de coronabrandhaard van Nederland."
2020-11-29," In Maasdijk zijn 70 jongeren <a href=""https://www.omroepwest.nl/nieuws/4178150/70-jongeren-bekeurd-voor-feest-in-Maasdijk"" rel=""noreferrer noopener nofollow"" target=""_blank"">bekeurd</a> in een bedrijfspand. Ook elders zijn illegale <a href=""https://nos.nl/artikel/2358556-ook-dit-weekend-weer-diverse-coronafeestjes-beeindigd-door-politie.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">coronafeestjes beëindigd</a>. Volgens de burgemeesters wilde het kabinet Black Friday <a href=""https://nos.nl/artikel/2358564-aboutaleb-kabinet-wilde-black-friday-niet-verbieden.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">niet verbieden</a>. Het kabinet zegt van <a href=""https://www.rtvutrecht.nl/nieuws/2116099/burgemeesters-wilden-black-friday-laten-verbieden.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">niets te weten</a>. In het zuiden van het land is er onvrede over <a href=""https://nos.nl/artikel/2358607-belgen-shoppen-vanwege-dichte-winkels-hier-dat-kunnen-we-er-niet-bij-hebben.html"" rel=""noreferrer noopener nofollow"" target=""_blank"">Belgische dagjesmensen</a>. In de Efteling worden de <a href=""https://www.omroepbrabant.nl/nieuws/3300005/hossende-mensen-houden-geen-afstand-in-de-efteling-pretpark-schrikt-van-ophef"" rel=""noreferrer noopener nofollow"" target=""_blank"">coronaregels overtreden</a>. De oversterfte afgelopen week is 400."
